"pb","quant_boot"
0,0
0,0
0,0.002
0,0.006
0,0
0,0.01
0,0.004
0,0
0,0
0,0
0,0
0,0
1,0.004
0,0
0,0.008
0,0
0,0.002
0,0.002
0,0.004
0,0
0,0.01
0,0
0,0.004
0,0.002
0,0.002
0,0.002
0,0
0,0
0,0.004
0,0
0,0
0,0.004
0,0.006
0,0
0,0.004
0,0
0,0.006
0,0.002
0,0.006
0,0
0,0.002
0,0
0,0.008
0,0.002
0,0.008
0,0.002
0,0.004
0,0
0,0.004
0,0
0,0
0,0.004
0,0.006
0,0
0,0
0,0.002
0,0.002
0,0.002
0,0.008
0,0
0,0.012
0,0.004
0,0.006
0,0.018
0,0
0,0.002
0,0.004
0,0.006
0,0.002
0,0
0,0.002
0,0
0,0
0,0
0,0.002
0,0
0,0.002
0,0
0,0
0,0.002
0,0.004
1,0.008
0,0
0,0
0,0.008
0,0
0,0
0,0.008
0,0.004
0,0.006
0,0.002
0,0
0,0.004
0,0
0,0
0,0.002
0,0.002
1,0.006
0,0
0,0.002
0,0.002
0,0
0,0
0,0.002
0,0
0,0
0,0
0,0.004
0,0
0,0.01
0,0
0,0.002
0,0.002
0,0.002
0,0.002
0,0
0,0
0,0
0,0
0,0.006
0,0
0,0
0,0.002
0,0.008
0,0.004
0,0.002
0,0
0,0
0,0.004
0,0.014
0,0.002
0,0
0,0
0,0.002
0,0.002
0,0.002
0,0
0,0
0,0.002
0,0.01
0,0.004
0,0.008
0,0.01
0,0
0,0
0,0.008
0,0.002
0,0
0,0.006
0,0
0,0
0,0
0,0.002
0,0.004
0,0
0,0.006
0,0.006
0,0
0,0
0,0.002
0,0.004
0,0.004
0,0.002
0,0.002
0,0
0,0
0,0.01
0,0.002
0,0
0,0.002
0,0.002
0,0
0,0.002
0,0.006
0,0.006
0,0.002
0,0
0,0
0,0.006
0,0.002
0,0.004
0,0.016
0,0.002
0,0.002
0,0.004
0,0.002
0,0.002
0,0
0,0.006
0,0
0,0.004
0,0.002
0,0.002
0,0.002
0,0
0,0.002
0,0
0,0.004
0,0
0,0.004
0,0
0,0
0,0.002
0,0.002
0,0.004
0,0.002
0,0.002
0,0.002
0,0
0,0.002
0,0.004
0,0
0,0.002
0,0.008
0,0.002
0,0.002
0,0.022
0,0.01
0,0.002
0,0.002
0,0.002
0,0.004
0,0
0,0.002
0,0
0,0.012
0,0.006
0,0.004
0,0
0,0.004
0,0.006
0,0
0,0.002
0,0
0,0.004
0,0.002
0,0.002
0,0.004
1,0.016
0,0
0,0.002
0,0
0,0
0,0.008
0,0.002
0,0.004
0,0.014
0,0.002
0,0
0,0.006
0,0.006
0,0
0,0
0,0.002
0,0.004
0,0.004
0,0.01
0,0.012
0,0
0,0.006
0,0.002
0,0.002
0,0
0,0.004
0,0
0,0.006
0,0.002
0,0
0,0
0,0.006
0,0
0,0.002
0,0
0,0.006
0,0.006
0,0
0,0.002
0,0
0,0.004
0,0.004
0,0.01
0,0.016
0,0.002
0,0.004
0,0
0,0
0,0
0,0
0,0.002
0,0.004
0,0.002
0,0
0,0.002
0,0.004
0,0.002
0,0.002
0,0.002
0,0
0,0.006
0,0.006
0,0.008
0,0
0,0
0,0.006
0,0.002
0,0
0,0
0,0.004
0,0
0,0.002
0,0.014
0,0
0,0.004
0,0.004
0,0
0,0.002
0,0.008
0,0.004
0,0
0,0.004
0,0.002
0,0.004
0,0.002
0,0
0,0
0,0.004
0,0.004
0,0.008
0,0
0,0
0,0.002
0,0
0,0.002
0,0.002
0,0.002
0,0.002
0,0
0,0.002
0,0
0,0.002
0,0.002
0,0
0,0.008
0,0.002
0,0.002
0,0.002
0,0
0,0
0,0.002
0,0
0,0.002
0,0
0,0.002
0,0
0,0.01
0,0.012
1,0.006
0,0.006
0,0.002
0,0.004
0,0.002
0,0.004
0,0.004
0,0
0,0.01
0,0
0,0.002
0,0.002
0,0.004
0,0.008
0,0.004
0,0
0,0.004
0,0
0,0.002
0,0.006
0,0
0,0.006
0,0
0,0
0,0
0,0.004
0,0.002
0,0
0,0.002
0,0.006
0,0
0,0.002
0,0.002
0,0.004
0,0.008
0,0.002
0,0.002
0,0.002
0,0.006
0,0.002
0,0
0,0.002
0,0
0,0.002
0,0
0,0
0,0.006
0,0.004
0,0.002
0,0.006
0,0
1,0.006
0,0.002
0,0
0,0
0,0.004
0,0
0,0
0,0.006
0,0.004
0,0
0,0.004
0,0
0,0
0,0.002
0,0
0,0
0,0.004
0,0.008
0,0.004
0,0.004
0,0.004
0,0.002
0,0
0,0
0,0.006
0,0
0,0
0,0
0,0.006
0,0.002
0,0
0,0.002
0,0
0,0.002
0,0.002
0,0.004
0,0.004
0,0
0,0.002
0,0.002
0,0.002
0,0.008
0,0
0,0
0,0.002
0,0.006
0,0.002
0,0.022
0,0.004
0,0.002
0,0.006
0,0
0,0.002
0,0.002
0,0.002
0,0.004
0,0
0,0
0,0
0,0
0,0.002
0,0.002
0,0
0,0.002
0,0.004
0,0.002
0,0.002
0,0
0,0.002
0,0.002
0,0
0,0.002
0,0.002
0,0.008
0,0
0,0
0,0.002
0,0
0,0.006
0,0.006
0,0.002
0,0
0,0
0,0.01
0,0
0,0
0,0
0,0.004
0,0
0,0.002
0,0
0,0
0,0
0,0.006
0,0.006
0,0.002
0,0.008
0,0.002
0,0
0,0.002
0,0
0,0.002
0,0.002
0,0.004
0,0.002
0,0
0,0.004
0,0.002
0,0.004
0,0
0,0.006
0,0
0,0
0,0
0,0
0,0.006
0,0
0,0.002
0,0.006
0,0.002
0,0
0,0.008
0,0
0,0.01
0,0.002
0,0
0,0
1,0.006
0,0.004
0,0.004
0,0
0,0.002
0,0
0,0
0,0.016
0,0
0,0
